"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot binnenzwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)"
"Frans Halsbuurt";"Amsterdam                               ";"Buurt     ";"     0.5";"     3.0";"    52.9";"   125.3";"     2.6";"     1.1";"     2.5";"     3.2";"     7.0";"    13.0";"     2.6";"     2.2";"     6.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     6.2";"    74.8";"   154.6";"     0.2";"    45.0";"   467.3";"   939.6";"     0.3";"    26.2";"   319.2";"   628.5";"     0.1";"    40.8";"   400.4";"   807.0";"     0.1";"   108.6";"  1091.0";"  1973.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.8";"     2.8";"     2.9";"     1.1";"     0.8";"     5.4";"     0.9";"    41.0";"    49.0";"    61.5";"     1.4";"    36.2";"    53.0";"    61.5";"     1.5";"     1.2";"    11.0";"    15.0";"    18.8";"     2.4";"     0.9";"     2.6";"     7.1";"    12.0";"    62.1"
"Gerard Doubuurt";"Amsterdam                               ";"Buurt     ";"     0.7";"     3.0";"    59.3";"   123.6";"     2.2";"     1.0";"     2.2";"     2.8";"     7.8";"    12.5";"     2.2";"     1.8";"     6.8";"     9.5";"       .";"       .";"       .";"       .";"       .";"     0.3";"     7.9";"    83.3";"   153.5";"     0.2";"    47.1";"   516.4";"   932.1";"     0.2";"    29.0";"   377.2";"   628.0";"     0.2";"    44.0";"   464.2";"   801.8";"     0.1";"   121.2";"  1188.0";"  1964.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.0";"     2.8";"     3.3";"     1.2";"     1.0";"     5.0";"     1.0";"    41.3";"    49.0";"    60.8";"     1.2";"    36.3";"    53.0";"    61.7";"     1.4";"     1.4";"    11.0";"    15.0";"    19.5";"     2.5";"     0.5";"     2.3";"     7.0";"    12.0";"    62.0"
"Hercules Seghersbuurt";"Amsterdam                               ";"Buurt     ";"     0.7";"     4.6";"    51.0";"   122.0";"     2.6";"     0.9";"     2.6";"     2.9";"     7.1";"    12.5";"     2.6";"     1.9";"     6.1";"     9.5";"       .";"       .";"       .";"       .";"       .";"     0.3";"     5.9";"    71.2";"   151.5";"     0.3";"    42.7";"   437.9";"   925.2";"     0.4";"    20.0";"   293.9";"   619.3";"     0.3";"    32.5";"   376.8";"   796.8";"     0.1";"    92.3";"  1040.0";"  1948.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.5";"     2.5";"     2.8";"     0.8";"     1.0";"     5.4";"     1.0";"    41.0";"    49.0";"    61.0";"     1.3";"    35.7";"    52.7";"    60.3";"     1.5";"     0.9";"    10.5";"    15.0";"    18.0";"     2.5";"     0.7";"     2.9";"     6.8";"    12.0";"    62.0"
"Sarphatiparkbuurt";"Amsterdam                               ";"Buurt     ";"     0.7";"     3.6";"    50.9";"   119.8";"     2.3";"     0.9";"     2.3";"     2.8";"     7.6";"    12.3";"     2.3";"     1.8";"     6.6";"     9.3";"       .";"       .";"       .";"       .";"       .";"     0.5";"     5.7";"    72.1";"   149.0";"     0.1";"    40.5";"   434.2";"   915.5";"     0.3";"    22.5";"   302.2";"   619.5";"     0.2";"    31.8";"   377.5";"   786.9";"     0.1";"    89.8";"  1029.0";"  1935.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.6";"     2.6";"     3.1";"     1.0";"     1.2";"     5.1";"     1.1";"    40.6";"    49.0";"    60.6";"     1.1";"    35.2";"    52.9";"    60.4";"     1.4";"     1.1";"    10.7";"    15.0";"    18.8";"     2.7";"     0.6";"     2.6";"     7.0";"    12.0";"    62.0"
"Hemonybuurt";"Amsterdam                               ";"Buurt     ";"     0.7";"     3.8";"    60.3";"   117.3";"     1.5";"     0.8";"     1.5";"     2.2";"     8.0";"    12.0";"     1.5";"     1.2";"     7.0";"     9.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     8.1";"    86.7";"   148.3";"     0.3";"    38.5";"   507.1";"   908.3";"     0.1";"    28.1";"   376.9";"   619.1";"     0.2";"    38.7";"   454.0";"   783.4";"     0.1";"   106.5";"  1163.0";"  1931.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.9";"     2.2";"     3.3";"     0.8";"     1.4";"     4.3";"     1.2";"    41.0";"    49.0";"    61.0";"     0.6";"    35.6";"    53.0";"    61.1";"     0.8";"     1.2";"    10.7";"    15.0";"    20.0";"     2.9";"     0.3";"     1.9";"     7.0";"    12.0";"    62.0"
"Nieuwe Pijp";"Amsterdam                               ";"Wijk      ";"     0.4";"     4.0";"    48.9";"   115.7";"     2.1";"     0.6";"     2.1";"     2.8";"     8.0";"    12.0";"     2.1";"     1.8";"     7.0";"     9.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     6.8";"    67.9";"   146.7";"     0.2";"    36.5";"   367.2";"   896.9";"     0.2";"    20.6";"   241.2";"   606.6";"     0.3";"    26.5";"   310.7";"   770.0";"     0.2";"    82.5";"   893.2";"  1895.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.1";"     1.9";"     2.9";"     0.8";"     1.4";"     4.7";"     0.9";"    41.0";"    49.0";"    60.6";"     0.8";"    33.7";"    52.7";"    60.0";"     1.0";"     0.9";"     9.5";"    15.0";"    18.7";"     3.0";"     0.6";"     2.8";"     7.1";"    12.0";"    62.0"
"Cornelis Troostbuurt";"Amsterdam                               ";"Buurt     ";"     0.5";"     5.8";"    47.0";"   120.6";"     2.6";"     0.7";"     2.6";"     3.0";"     8.0";"    12.2";"     2.6";"     2.0";"     7.0";"     9.2";"       .";"       .";"       .";"       .";"       .";"     0.3";"     7.5";"    67.0";"   149.7";"     0.2";"    41.4";"   368.0";"   919.4";"     0.3";"    19.6";"   223.9";"   617.6";"     0.3";"    22.2";"   310.8";"   783.2";"     0.2";"    89.9";"   915.1";"  1925.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     1.8";"     2.3";"     0.9";"     1.2";"     5.1";"     0.9";"    41.0";"    49.0";"    60.5";"     1.1";"    33.6";"    52.3";"    59.6";"     1.5";"     0.7";"    10.4";"    15.0";"    18.0";"     2.7";"     0.6";"     3.2";"     7.0";"    12.0";"    62.0"
"Lizzy Ansinghbuurt";"Amsterdam                               ";"Buurt     ";"     0.3";"     4.2";"    44.8";"   118.1";"     2.4";"     0.7";"     2.4";"     3.0";"     8.0";"    12.0";"     2.4";"     2.0";"     7.0";"     9.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     7.2";"    61.2";"   147.8";"     0.2";"    47.5";"   323.9";"   907.3";"     0.1";"    21.1";"   206.2";"   610.4";"     0.2";"    24.1";"   277.3";"   773.5";"     0.1";"    93.8";"   832.3";"  1900.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     1.8";"     2.6";"     1.0";"     1.4";"     4.9";"     0.6";"    41.0";"    49.0";"    60.1";"     1.0";"    32.8";"    52.7";"    59.2";"     1.2";"     0.5";"     9.3";"    15.0";"    18.0";"     2.9";"     0.5";"     3.0";"     7.0";"    12.0";"    62.0"
"Van der Helstpleinbuurt";"Amsterdam                               ";"Buurt     ";"     0.3";"     3.0";"    47.8";"   112.1";"     2.0";"     0.5";"     2.0";"     2.7";"     8.0";"    11.7";"     2.0";"     1.7";"     7.0";"     8.7";"       .";"       .";"       .";"       .";"       .";"     0.4";"     5.6";"    66.0";"   144.5";"     0.3";"    30.8";"   355.7";"   880.7";"     0.2";"    19.9";"   239.8";"   598.1";"     0.3";"    25.7";"   300.9";"   759.2";"     0.2";"    71.5";"   851.3";"  1870.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.4";"     2.1";"     3.3";"     0.9";"     1.6";"     4.6";"     0.8";"    41.0";"    49.0";"    60.7";"     0.7";"    33.8";"    52.7";"    60.1";"     0.9";"     1.1";"     9.1";"    15.0";"    19.0";"     3.2";"     0.6";"     2.6";"     7.0";"    12.0";"    62.0"
"Willibrordusbuurt";"Amsterdam                               ";"Buurt     ";"     0.5";"     3.1";"    56.5";"   112.4";"     1.5";"     0.6";"     1.5";"     2.2";"     8.0";"    12.0";"     1.5";"     1.2";"     7.0";"     9.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     7.2";"    77.6";"   145.1";"     0.3";"    28.8";"   421.0";"   881.3";"     0.2";"    22.7";"   297.3";"   601.2";"     0.3";"    35.6";"   354.5";"   765.2";"     0.1";"    78.6";"   979.0";"  1885.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.7";"     1.8";"     3.5";"     0.4";"     1.3";"     4.1";"     1.0";"    41.0";"    49.0";"    61.0";"     0.4";"    34.6";"    53.0";"    61.0";"     0.4";"     1.3";"     9.3";"    15.0";"    19.9";"     3.1";"     0.6";"     2.1";"     7.5";"    12.0";"    62.0"
"Zuid Pijp";"Amsterdam                               ";"Wijk      ";"     0.6";"     3.9";"    45.6";"   107.2";"     2.1";"     0.6";"     2.1";"     2.6";"     8.0";"    11.8";"     2.1";"     1.6";"     7.0";"     8.8";"       .";"       .";"       .";"       .";"       .";"     0.5";"     6.8";"    60.0";"   139.6";"     0.3";"    31.8";"   310.9";"   851.1";"     0.4";"    14.1";"   212.0";"   580.6";"     0.3";"    23.7";"   264.8";"   741.0";"     0.3";"    61.3";"   768.6";"  1821.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.1";"     1.7";"     3.4";"     0.7";"     1.7";"     4.2";"     0.9";"    41.0";"    49.0";"    60.5";"     0.7";"    33.5";"    52.8";"    59.2";"     0.7";"     1.4";"     8.2";"    15.0";"    18.2";"     3.4";"     0.5";"     2.7";"     7.1";"    12.0";"    62.0"
"BurgemeesterTellegenbuurt-West";"Amsterdam                               ";"Buurt     ";"     0.4";"     4.6";"    40.2";"   109.9";"     2.5";"     0.7";"     2.5";"     3.0";"     8.0";"    11.3";"     2.5";"     2.0";"     7.0";"     8.3";"       .";"       .";"       .";"       .";"       .";"     0.5";"     6.6";"    53.9";"   142.7";"     0.4";"    42.1";"   273.9";"   862.9";"     0.4";"    13.8";"   171.6";"   580.3";"     0.5";"    19.2";"   229.4";"   743.6";"     0.3";"    69.4";"   702.1";"  1823.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     1.8";"     2.9";"     1.2";"     1.7";"     4.6";"     0.6";"    40.9";"    49.0";"    60.0";"     1.1";"    32.4";"    52.4";"    59.0";"     1.2";"     1.0";"     8.3";"    15.0";"    18.0";"     3.3";"     0.7";"     3.1";"     7.0";"    12.0";"    62.0"
"Burgemeester Tellegenbuurt-Oost";"Amsterdam                               ";"Buurt     ";"     0.6";"     3.2";"    45.8";"   107.8";"     2.0";"     0.5";"     2.0";"     2.5";"     8.0";"    12.0";"     2.0";"     1.5";"     7.0";"     9.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     7.2";"    60.4";"   140.0";"     0.3";"    30.0";"   326.7";"   854.5";"     0.3";"    15.3";"   227.1";"   584.5";"     0.2";"    26.2";"   277.3";"   743.4";"     0.3";"    61.8";"   794.4";"  1833.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.2";"     1.8";"     3.5";"     0.6";"     1.8";"     4.2";"     0.9";"    41.0";"    49.0";"    60.6";"     0.6";"    34.0";"    53.0";"    59.3";"     0.6";"     1.5";"     8.3";"    15.0";"    18.2";"     3.5";"     0.4";"     2.6";"     7.1";"    12.0";"    62.0"
"Diamantbuurt";"Amsterdam                               ";"Buurt     ";"     0.7";"     4.0";"    49.3";"   104.6";"     1.8";"     0.5";"     1.8";"     2.4";"     8.0";"    12.0";"     1.8";"     1.4";"     7.0";"     9.0";"       .";"       .";"       .";"       .";"       .";"     0.6";"     6.6";"    63.9";"   137.0";"     0.4";"    26.0";"   323.1";"   839.5";"     0.5";"    13.3";"   227.5";"   577.3";"     0.3";"    24.7";"   278.8";"   736.9";"     0.3";"    54.9";"   793.1";"  1810.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.3";"     1.5";"     3.7";"     0.5";"     1.6";"     3.8";"     1.2";"    41.0";"    49.0";"    60.8";"     0.5";"    33.9";"    53.0";"    59.3";"     0.5";"     1.7";"     8.1";"    15.0";"    18.4";"     3.5";"     0.5";"     2.5";"     7.1";"    12.0";"    62.0"
"Stadionbuurt";"Amsterdam                               ";"Wijk      ";"     0.7";"     1.3";"    29.6";"    96.8";"     4.2";"     0.6";"     1.8";"     4.5";"     6.0";"    14.0";"     1.8";"     3.8";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     5.1";"    42.4";"   127.0";"     0.3";"    22.7";"   223.9";"   687.8";"     0.3";"     5.2";"    72.5";"   391.0";"     0.3";"    16.8";"   149.7";"   562.6";"     0.2";"    39.7";"   436.6";"  1437.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     1.6";"     1.6";"     0.9";"     2.9";"     6.9";"     2.3";"    22.7";"    47.7";"    67.4";"     1.2";"    29.5";"    49.1";"    64.0";"     1.3";"     2.7";"     7.7";"    14.5";"    19.9";"     2.2";"     1.0";"     3.7";"     7.8";"    13.2";"    63.8"
"Bertelmanpleinbuurt";"Amsterdam                               ";"Buurt     ";"     0.6";"     3.3";"    36.7";"   102.8";"     3.8";"     0.5";"     2.1";"     5.0";"     6.0";"    14.0";"     2.1";"     4.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.2";"     8.3";"    45.5";"   139.9";"     0.3";"    38.0";"   266.3";"   789.4";"     0.4";"     8.8";"   108.7";"   481.3";"     0.2";"    20.7";"   195.6";"   669.8";"     0.2";"    68.5";"   564.6";"  1629.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     1.9";"     1.9";"     1.0";"     2.6";"     7.0";"     1.8";"    28.5";"    48.5";"    68.0";"     0.8";"    32.1";"    50.3";"    65.0";"     0.8";"     2.7";"     8.9";"    15.0";"    20.0";"     2.4";"     0.5";"     3.4";"     8.0";"    14.7";"    63.9"
"Olympisch Stadion e.o.";"Amsterdam                               ";"Buurt     ";"     1.0";"     0.3";"    24.9";"    91.0";"     4.3";"     0.8";"     1.5";"     3.6";"     6.0";"    14.0";"     1.5";"     3.3";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     4.1";"    33.6";"   119.7";"     0.5";"    16.6";"   161.9";"   626.5";"     0.4";"     4.9";"    55.7";"   338.9";"     0.4";"    13.5";"   114.0";"   492.0";"     0.2";"    30.5";"   341.7";"  1328.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     2.0";"     2.0";"     0.3";"     3.2";"     7.2";"     2.6";"    15.6";"    47.0";"    67.1";"     1.4";"    27.3";"    48.6";"    63.6";"     1.4";"     3.1";"     7.1";"    14.0";"    20.0";"     2.6";"     1.1";"     4.0";"     7.3";"    13.0";"    64.0"
"Marathonbuurt-West";"Amsterdam                               ";"Buurt     ";"     0.4";"     1.2";"    33.0";"   100.0";"     4.1";"     0.4";"     1.8";"     5.0";"     6.0";"    14.0";"     1.8";"     4.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.2";"     6.5";"    46.3";"   131.5";"     0.2";"    30.1";"   251.2";"   720.5";"     0.4";"     6.8";"    82.2";"   412.6";"     0.1";"    21.4";"   165.2";"   597.4";"     0.2";"    56.3";"   475.8";"  1490.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     1.6";"     1.6";"     1.0";"     2.7";"     6.7";"     2.1";"    25.8";"    48.0";"    68.0";"     1.1";"    30.7";"    49.0";"    65.0";"     1.1";"     2.6";"     8.0";"    14.8";"    20.0";"     2.2";"     0.8";"     3.7";"     8.0";"    13.1";"    64.0"
"Marathonbuurt-Oost";"Amsterdam                               ";"Buurt     ";"     0.4";"     1.2";"    34.0";"   106.3";"     4.1";"     0.4";"     2.0";"     5.0";"     6.0";"    14.0";"     2.0";"     4.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     6.2";"    50.2";"   135.3";"     0.2";"    26.1";"   272.1";"   762.9";"     0.6";"     6.1";"    89.1";"   453.1";"     0.2";"    18.6";"   184.2";"   650.1";"     0.2";"    48.1";"   523.1";"  1578.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     1.5";"     1.5";"     1.2";"     2.5";"     6.6";"     1.9";"    30.4";"    48.2";"    68.0";"     1.0";"    31.7";"    49.4";"    64.9";"     1.1";"     2.4";"     8.1";"    15.0";"    20.0";"     2.2";"     0.9";"     3.7";"     8.0";"    13.0";"    63.6"
"Van Tuyllbuurt";"Amsterdam                               ";"Buurt     ";"     0.7";"     1.5";"    28.8";"    96.8";"     4.4";"     0.4";"     1.8";"     4.8";"     6.0";"    14.0";"     1.8";"     4.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.2";"     4.3";"    44.1";"   126.2";"     0.2";"    19.1";"   229.9";"   676.9";"     0.2";"     3.6";"    66.6";"   382.2";"     0.2";"    15.8";"   146.2";"   549.3";"     0.1";"    29.1";"   432.3";"  1421.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     1.3";"     1.3";"     1.1";"     2.8";"     6.7";"     2.4";"    22.3";"    47.8";"    67.6";"     1.2";"    29.9";"    49.1";"    63.5";"     1.4";"     2.7";"     7.9";"    14.5";"    19.7";"     2.0";"     1.1";"     3.6";"     8.0";"    13.0";"    63.6"
"IJsbaanpad e.o.";"Amsterdam                               ";"Buurt     ";"     1.5";"     0.0";"    11.7";"    62.9";"     5.3";"     1.7";"     1.5";"     1.8";"     6.0";"    14.0";"     1.5";"     1.8";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     1.1";"     0.0";"    17.9";"    89.6";"     1.0";"     1.0";"    81.9";"   440.9";"     0.5";"     1.1";"    22.5";"   207.6";"     0.9";"     2.7";"    63.9";"   323.4";"     0.6";"     1.7";"   169.3";"   934.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     2.4";"     2.4";"     1.4";"     4.1";"     8.0";"     3.5";"     7.1";"    46.2";"    60.2";"     2.3";"    17.1";"    48.0";"    60.5";"     2.3";"     3.9";"     4.1";"    13.0";"    19.0";"     2.6";"     2.0";"     4.2";"     6.0";"    13.0";"    64.0"
"Apollobuurt";"Amsterdam                               ";"Wijk      ";"     0.5";"     2.6";"    38.1";"   115.6";"     3.7";"     0.5";"     2.7";"     4.5";"     6.8";"    13.6";"     2.7";"     3.5";"     5.8";"     9.9";"       .";"       .";"       .";"       .";"       .";"     0.5";"     4.3";"    62.0";"   149.1";"     0.4";"    25.2";"   313.2";"   875.6";"     0.9";"     1.9";"   149.5";"   570.1";"     0.4";"    11.9";"   239.5";"   743.3";"     0.4";"    25.1";"   722.7";"  1823.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.0";"     1.5";"     1.5";"     1.1";"     1.9";"     5.9";"     1.5";"    37.3";"    49.0";"    63.7";"     0.7";"    32.5";"    51.9";"    62.2";"     1.9";"     1.8";"     9.0";"    15.0";"    19.0";"     2.1";"     1.1";"     3.3";"     7.1";"    13.0";"    62.3"
